run_version|run_dir|timestamp_iso|row_id|model_name|exp_condition|condition_order_index|interaction_tone|interaction_id|assistant_was_correct|format|study_context|transcript_chars|raw_preference|parsed_preference|compliant_preference|latency_ms_preference|log_path_preference|raw_is_abusive|parsed_is_abusive|compliant_is_abusive|latency_ms_is_abusive|log_path_is_abusive|raw_is_adequate|parsed_is_adequate|compliant_is_adequate|latency_ms_is_adequate|log_path_is_adequate|temperature|top_p|top_k|seed
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:26.649665|row_02b5200a97_29ea5dbb|gemma3:12b|2a_interaction_with_context|2|unclear|unclear:9|1|interaction|1|109|YES|YES|1|1298|runs_replication/run_20250920_104842/logs/trial_9de63c9576_d88ffc61.json|NO|NO|1|574|runs_replication/run_20250920_104842/logs/trial_818bf06ad9_70df7c5b.json|YES|YES|1|502|runs_replication/run_20250920_104842/logs/trial_e3de044be9_b58abfd8.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:28.698725|row_51ef17e8c5_3a247557|gemma3:12b|1b_prompt_without_context|3|unclear|unclear:9|1|prompt|0|109|YES|YES|1|967|runs_replication/run_20250920_104842/logs/trial_8b7c233b54_1ca7f74a.json|NO|NO|1|496|runs_replication/run_20250920_104842/logs/trial_928bcadef7_85bc3fdb.json|NO|NO|1|574|runs_replication/run_20250920_104842/logs/trial_f059ac619c_0ba217ad.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:33.869012|row_930333c198_89597431|llama3.1:8b|1b_prompt_without_context|0|abusive|abusive:0|1|prompt|0|294|NO|NO|1|4566|runs_replication/run_20250920_104842/logs/trial_9cab076628_9f4bef8f.json|YES|YES|1|297|runs_replication/run_20250920_104842/logs/trial_0ac8aa2d90_2ea7d16f.json|NO|NO|1|302|runs_replication/run_20250920_104842/logs/trial_962afb87a3_e42c9fa0.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:35.333627|row_e0e63ef0ef_05449451|llama3.1:8b|2a_interaction_with_context|1|abusive|abusive:0|1|interaction|1|294|YES|YES|1|866|runs_replication/run_20250920_104842/logs/trial_104567e269_be70cb5f.json|YES|YES|1|294|runs_replication/run_20250920_104842/logs/trial_f3f34db975_b68990b1.json|NO|NO|1|293|runs_replication/run_20250920_104842/logs/trial_f5faa52acb_31bb54db.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:36.655098|row_03c6173c3f_fea80c18|llama3.1:8b|2b_interaction_without_context|2|abusive|abusive:0|1|interaction|0|294|YES|YES|1|723|runs_replication/run_20250920_104842/logs/trial_8ec65165f0_54865344.json|YES|YES|1|294|runs_replication/run_20250920_104842/logs/trial_5e5fc2962d_9fb73bbd.json|NO|NO|1|293|runs_replication/run_20250920_104842/logs/trial_85dff30a59_ddbc6f24.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:38.149812|row_90df35e61b_8e9ae65b|llama3.1:8b|1a_prompt_with_context|3|abusive|abusive:0|1|prompt|1|294|NO|NO|1|887|runs_replication/run_20250920_104842/logs/trial_96bf8afff7_47a7fa5d.json|YES|YES|1|296|runs_replication/run_20250920_104842/logs/trial_719273f89d_bd82e458.json|NO|NO|1|300|runs_replication/run_20250920_104842/logs/trial_7c0f9bfff8_1e3b0ad5.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:39.341061|row_0cc2fcab09_917ae542|llama3.1:8b|2b_interaction_without_context|0|abusive|abusive:1|0|interaction|0|220|NO|NO|1|584|runs_replication/run_20250920_104842/logs/trial_f9814f6d1f_e35aee3c.json|YES|YES|1|300|runs_replication/run_20250920_104842/logs/trial_d451babf9e_c44bf888.json|NO|NO|1|290|runs_replication/run_20250920_104842/logs/trial_e16f5d4349_9beb752a.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:40.831572|row_490ca98fbe_79869f3b|llama3.1:8b|2a_interaction_with_context|1|abusive|abusive:1|0|interaction|1|220|NO|NO|1|881|runs_replication/run_20250920_104842/logs/trial_572e04b38a_24396b88.json|YES|YES|1|296|runs_replication/run_20250920_104842/logs/trial_28bd98d097_f3c8d97a.json|NO|NO|1|300|runs_replication/run_20250920_104842/logs/trial_4887fcb6b6_d6966849.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:42.339891|row_cf406d4f6a_aad46c1a|llama3.1:8b|1a_prompt_with_context|2|abusive|abusive:1|0|prompt|1|220|NO|NO|1|896|runs_replication/run_20250920_104842/logs/trial_273e4cf31f_5272ef46.json|YES|YES|1|299|runs_replication/run_20250920_104842/logs/trial_b5a4f3c54b_bd739c19.json|NO|NO|1|301|runs_replication/run_20250920_104842/logs/trial_215b2e6a40_c0f83a26.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:43.540604|row_2e9ba2d7b2_9244b251|llama3.1:8b|1b_prompt_without_context|3|abusive|abusive:1|0|prompt|0|220|NO|NO|1|595|runs_replication/run_20250920_104842/logs/trial_c2f6f628b5_4dcc7a25.json|YES|YES|1|292|runs_replication/run_20250920_104842/logs/trial_911992e441_3145c08f.json|NO|NO|1|306|runs_replication/run_20250920_104842/logs/trial_05d37fdffd_1cfd4b16.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:44.890952|row_62dc9b1f6c_233e62a2|llama3.1:8b|1b_prompt_without_context|0|abusive|abusive:2|1|prompt|0|345|YES|YES|1|752|runs_replication/run_20250920_104842/logs/trial_8dc11f8e9c_8f7852fe.json|YES|YES|1|299|runs_replication/run_20250920_104842/logs/trial_bba0c81c1e_b59286bf.json|NO|NO|1|296|runs_replication/run_20250920_104842/logs/trial_330a0c67b6_128221b6.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:46.244872|row_d22a6bdbdb_9a152ac6|llama3.1:8b|2b_interaction_without_context|1|abusive|abusive:2|1|interaction|0|345|YES|YES|1|748|runs_replication/run_20250920_104842/logs/trial_660abf7284_e143adcb.json|YES|YES|1|294|runs_replication/run_20250920_104842/logs/trial_9645d7457a_2730cbf8.json|NO|NO|1|303|runs_replication/run_20250920_104842/logs/trial_f3cc8a532a_84f1935d.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:47.904259|row_cdb954a661_afe1ae58|llama3.1:8b|1a_prompt_with_context|2|abusive|abusive:2|1|prompt|1|345|NO|NO|1|1058|runs_replication/run_20250920_104842/logs/trial_3ed2ef01fb_df4ed86a.json|YES|YES|1|295|runs_replication/run_20250920_104842/logs/trial_1d2c1db3bb_b2b3ae82.json|NO|NO|1|297|runs_replication/run_20250920_104842/logs/trial_dffd7954d2_e67dbf1b.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:49.584521|row_5ddc12d4bb_b426061d|llama3.1:8b|2a_interaction_with_context|3|abusive|abusive:2|1|interaction|1|345|YES|YES|1|1061|runs_replication/run_20250920_104842/logs/trial_e4f7929a35_c0a30b06.json|YES|YES|1|310|runs_replication/run_20250920_104842/logs/trial_7be40cc130_edee2dce.json|NO|NO|1|301|runs_replication/run_20250920_104842/logs/trial_c22d916b46_b6415c06.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:51.104185|row_b0404311d7_b9b43cbb|llama3.1:8b|1a_prompt_with_context|0|abusive|abusive:3|1|prompt|1|360|NO|NO|1|903|runs_replication/run_20250920_104842/logs/trial_d16c49739c_ec32f55f.json|YES|YES|1|299|runs_replication/run_20250920_104842/logs/trial_896ad431b9_9581766e.json|NO|NO|1|308|runs_replication/run_20250920_104842/logs/trial_90f5bb349e_56ce84e4.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:52.475533|row_e7df715bb5_27dbea9f|llama3.1:8b|1b_prompt_without_context|1|abusive|abusive:3|1|prompt|0|360|YES|YES|1|757|runs_replication/run_20250920_104842/logs/trial_a2bf0e2c91_edacc32b.json|YES|YES|1|303|runs_replication/run_20250920_104842/logs/trial_2d12903965_a41638fc.json|NO|NO|1|300|runs_replication/run_20250920_104842/logs/trial_76efe981c9_f175f644.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:53.835157|row_1315c762e3_7144a0ca|llama3.1:8b|2b_interaction_without_context|2|abusive|abusive:3|1|interaction|0|360|YES|YES|1|751|runs_replication/run_20250920_104842/logs/trial_6072983af8_28db4783.json|YES|YES|1|301|runs_replication/run_20250920_104842/logs/trial_992a70f63c_32142f78.json|NO|NO|1|301|runs_replication/run_20250920_104842/logs/trial_9961caea63_30d4b94b.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:55.400190|row_64180058ad_9b60ddcf|llama3.1:8b|2a_interaction_with_context|3|abusive|abusive:3|1|interaction|1|360|YES|YES|1|910|runs_replication/run_20250920_104842/logs/trial_c3c89576ea_76cd841f.json|YES|YES|1|300|runs_replication/run_20250920_104842/logs/trial_4a170ed904_106a3392.json|NO.|INVALID|0|347|runs_replication/run_20250920_104842/logs/trial_6331a1267b_3974bc1e.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:56.600821|row_59ec2a32e1_7710bc7f|llama3.1:8b|2b_interaction_without_context|0|abusive|abusive:4|0|interaction|0|216|YES|YES|1|601|runs_replication/run_20250920_104842/logs/trial_8ff31b9d56_3fa11788.json|YES|YES|1|297|runs_replication/run_20250920_104842/logs/trial_32758d6db5_5793d186.json|NO|NO|1|295|runs_replication/run_20250920_104842/logs/trial_936a732355_213bd067.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:57.969778|row_9fd219c66f_e2e7e439|llama3.1:8b|1a_prompt_with_context|1|abusive|abusive:4|0|prompt|1|216|NO|NO|1|761|runs_replication/run_20250920_104842/logs/trial_431d715436_cba7b76c.json|YES|YES|1|297|runs_replication/run_20250920_104842/logs/trial_6082ba5841_b745b750.json|NO|NO|1|304|runs_replication/run_20250920_104842/logs/trial_b47247065e_28fa9b08.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:57:59.329341|row_d4cd4bab57_e49ce4c5|llama3.1:8b|2a_interaction_with_context|2|abusive|abusive:4|0|interaction|1|216|YES|YES|1|754|runs_replication/run_20250920_104842/logs/trial_e1cf68bad2_67ddaf0a.json|YES|YES|1|294|runs_replication/run_20250920_104842/logs/trial_45d97f9007_99d16a53.json|NO|NO|1|303|runs_replication/run_20250920_104842/logs/trial_34ef4f054c_25b7d959.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:00.530457|row_05d17cd3ca_4b90ee8f|llama3.1:8b|1b_prompt_without_context|3|abusive|abusive:4|0|prompt|0|216|YES|YES|1|599|runs_replication/run_20250920_104842/logs/trial_f99253946c_7039b7c7.json|YES|YES|1|294|runs_replication/run_20250920_104842/logs/trial_34f7fa62a5_c6b0abf1.json|NO|NO|1|300|runs_replication/run_20250920_104842/logs/trial_fb3660a0dd_6e9a12a3.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:01.892706|row_a87e6f1313_4bafa612|llama3.1:8b|2a_interaction_with_context|0|abusive|abusive:5|1|interaction|1|199|NO|NO|1|754|runs_replication/run_20250920_104842/logs/trial_e104310bc3_9645866e.json|YES|YES|1|298|runs_replication/run_20250920_104842/logs/trial_12e7a77a75_5f6514fa.json|NO|NO|1|304|runs_replication/run_20250920_104842/logs/trial_ee781e5e16_c6cf412e.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:03.118854|row_774d866a25_e4bca0af|llama3.1:8b|1b_prompt_without_context|1|abusive|abusive:5|1|prompt|0|199|NO|NO|1|615|runs_replication/run_20250920_104842/logs/trial_fd6dbf2205_94bfec2c.json|YES|YES|1|300|runs_replication/run_20250920_104842/logs/trial_14f684c459_2d8cdf82.json|NO|NO|1|303|runs_replication/run_20250920_104842/logs/trial_fc76277711_c89c81a1.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:04.613470|row_fc6b3bfc1b_bfa7f935|llama3.1:8b|1a_prompt_with_context|2|abusive|abusive:5|1|prompt|1|199|NO|NO|1|893|runs_replication/run_20250920_104842/logs/trial_26cb47fa9c_0328af7f.json|YES|YES|1|303|runs_replication/run_20250920_104842/logs/trial_2ccd66290a_174427a4.json|NO|NO|1|290|runs_replication/run_20250920_104842/logs/trial_9ff8746164_70ccb28c.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:05.815273|row_de90a5763e_dbbfe8ea|llama3.1:8b|2b_interaction_without_context|3|abusive|abusive:5|1|interaction|0|199|NO|NO|1|599|runs_replication/run_20250920_104842/logs/trial_1cf77c1183_99312914.json|YES|YES|1|302|runs_replication/run_20250920_104842/logs/trial_fcd0b647f8_952b43e0.json|NO|NO|1|291|runs_replication/run_20250920_104842/logs/trial_fc20fff603_e5c05d3e.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:07.170764|row_5cfcba2ae1_875c1aed|llama3.1:8b|1b_prompt_without_context|0|abusive|abusive:6|1|prompt|0|301|YES|YES|1|747|runs_replication/run_20250920_104842/logs/trial_6f977457bb_c9301c12.json|YES|YES|1|301|runs_replication/run_20250920_104842/logs/trial_ca7585f67b_c048b39e.json|NO|NO|1|295|runs_replication/run_20250920_104842/logs/trial_a4f7b3b103_65a2f5bc.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:08.673455|row_e14434da7e_ede3bbdf|llama3.1:8b|2a_interaction_with_context|1|abusive|abusive:6|1|interaction|1|301|YES|YES|1|900|runs_replication/run_20250920_104842/logs/trial_12cc89f597_c2a2f91a.json|YES|YES|1|297|runs_replication/run_20250920_104842/logs/trial_93d2be6344_871d59c7.json|NO|NO|1|297|runs_replication/run_20250920_104842/logs/trial_87046ba563_ea991714.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:10.175970|row_e4306c46aa_b70ea2be|llama3.1:8b|1a_prompt_with_context|2|abusive|abusive:6|1|prompt|1|301|NO|NO|1|902|runs_replication/run_20250920_104842/logs/trial_4b6290f1ba_24b057a1.json|YES|YES|1|298|runs_replication/run_20250920_104842/logs/trial_ec43c49850_02bfd65f.json|NO|NO|1|294|runs_replication/run_20250920_104842/logs/trial_7d8a92d18b_d07cafee.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:11.536648|row_82635b925a_3cb80887|llama3.1:8b|2b_interaction_without_context|3|abusive|abusive:6|1|interaction|0|301|YES|YES|1|752|runs_replication/run_20250920_104842/logs/trial_ad3bf2df70_75902ea9.json|YES|YES|1|296|runs_replication/run_20250920_104842/logs/trial_38e85c67ca_5afff530.json|NO|NO|1|302|runs_replication/run_20250920_104842/logs/trial_a7d4bafa86_7f2e285a.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:12.897259|row_3b75bae6ea_ff4ac988|llama3.1:8b|2b_interaction_without_context|0|abusive|abusive:7|1|interaction|0|392|NO|NO|1|756|runs_replication/run_20250920_104842/logs/trial_48b1ba8782_ce421621.json|YES|YES|1|292|runs_replication/run_20250920_104842/logs/trial_e04be5c5ae_f7938354.json|NO|NO|1|305|runs_replication/run_20250920_104842/logs/trial_646c0f8c8d_e80d7ac7.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:14.272255|row_b72bfaeece_4b0b771d|llama3.1:8b|1b_prompt_without_context|1|abusive|abusive:7|1|prompt|0|392|NO|NO|1|761|runs_replication/run_20250920_104842/logs/trial_3dd8f9f2c3_c963c67e.json|YES|YES|1|302|runs_replication/run_20250920_104842/logs/trial_53dfe05ee7_6c5d4f4e.json|NO|NO|1|303|runs_replication/run_20250920_104842/logs/trial_17b07f7d03_d27a510b.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:15.949239|row_2b1d47ad29_6c62bb90|llama3.1:8b|2a_interaction_with_context|2|abusive|abusive:7|1|interaction|1|392|YES|YES|1|1071|runs_replication/run_20250920_104842/logs/trial_8089252344_a11b7828.json|YES|YES|1|299|runs_replication/run_20250920_104842/logs/trial_080e13ae99_0f4e1cd6.json|NO|NO|1|299|runs_replication/run_20250920_104842/logs/trial_17c5cb9e7e_69930138.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:17.617257|row_9bc5f6e5c9_ca7f3029|llama3.1:8b|1a_prompt_with_context|3|abusive|abusive:7|1|prompt|1|392|NO|NO|1|1061|runs_replication/run_20250920_104842/logs/trial_2181ae1803_10683fab.json|YES|YES|1|299|runs_replication/run_20250920_104842/logs/trial_7e2b9a9d9f_780fe95e.json|NO|NO|1|302|runs_replication/run_20250920_104842/logs/trial_c381d5d420_e353fd32.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:18.882885|row_bc928a8937_03a65e6a|llama3.1:8b|1a_prompt_with_context|0|abusive|abusive:8|0|prompt|1|210|NO|NO|1|598|runs_replication/run_20250920_104842/logs/trial_6e32473c2b_ce3d8f78.json|YES|YES|1|305|runs_replication/run_20250920_104842/logs/trial_3556b33b95_5ba18f6b.json|NO.|INVALID|0|354|runs_replication/run_20250920_104842/logs/trial_e8b97aec37_bfaafa2e.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:20.094802|row_1ef0cbc2a1_b5759ace|llama3.1:8b|2b_interaction_without_context|1|abusive|abusive:8|0|interaction|0|210|NO|NO|1|601|runs_replication/run_20250920_104842/logs/trial_12cd25c210_6e8d4bd5.json|YES|YES|1|306|runs_replication/run_20250920_104842/logs/trial_e23a7db795_fa6f19ab.json|NO|NO|1|298|runs_replication/run_20250920_104842/logs/trial_5377b2ee76_e8ac5406.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:21.300886|row_deafc04bc9_aa9a7424|llama3.1:8b|1b_prompt_without_context|2|abusive|abusive:8|0|prompt|0|210|NO|NO|1|611|runs_replication/run_20250920_104842/logs/trial_365f7ba909_835add86.json|YES|YES|1|292|runs_replication/run_20250920_104842/logs/trial_59caeac002_892fc0ec.json|NO|NO|1|292|runs_replication/run_20250920_104842/logs/trial_7182002de4_4b82e783.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:22.808069|row_48c443e140_19352686|llama3.1:8b|2a_interaction_with_context|3|abusive|abusive:8|0|interaction|1|210|YES|YES|1|899|runs_replication/run_20250920_104842/logs/trial_c21bfbff0d_54683955.json|YES|YES|1|292|runs_replication/run_20250920_104842/logs/trial_eca909483d_badd6d30.json|NO|NO|1|302|runs_replication/run_20250920_104842/logs/trial_053df2b00f_6c1e02d1.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:24.023469|row_a11c37294b_40b99f0c|llama3.1:8b|1b_prompt_without_context|0|abusive|abusive:9|1|prompt|0|164|NO|NO|1|602|runs_replication/run_20250920_104842/logs/trial_267aa5ca9b_fd125be6.json|YES|YES|1|299|runs_replication/run_20250920_104842/logs/trial_3604547697_935281f5.json|NO|NO|1|306|runs_replication/run_20250920_104842/logs/trial_fcd812ca6b_eaa16510.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:25.378033|row_ab2a619141_4a12fc93|llama3.1:8b|1a_prompt_with_context|1|abusive|abusive:9|1|prompt|1|164|NO|NO|1|754|runs_replication/run_20250920_104842/logs/trial_c140f8ea9c_2eb00ce7.json|YES|YES|1|303|runs_replication/run_20250920_104842/logs/trial_5a08e07e27_1c9f1a58.json|NO|NO|1|294|runs_replication/run_20250920_104842/logs/trial_4d54a63a78_04163fb4.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:26.731018|row_43c3459d36_ef362dbd|llama3.1:8b|2a_interaction_with_context|2|abusive|abusive:9|1|interaction|1|164|YES|YES|1|753|runs_replication/run_20250920_104842/logs/trial_e215bdc3f8_17c50ace.json|YES|YES|1|295|runs_replication/run_20250920_104842/logs/trial_57c1aa35c2_ea16d2ca.json|NO|NO|1|298|runs_replication/run_20250920_104842/logs/trial_f06a96bdf3_fa407f69.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:27.919215|row_0464bad166_32b6f532|llama3.1:8b|2b_interaction_without_context|3|abusive|abusive:9|1|interaction|0|164|NO|NO|1|592|runs_replication/run_20250920_104842/logs/trial_08e3e0056a_b126eab8.json|YES|YES|1|293|runs_replication/run_20250920_104842/logs/trial_02f888a5e4_2ff5f53f.json|NO|NO|1|292|runs_replication/run_20250920_104842/logs/trial_61de1bc8c7_c9ca0d75.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:29.421459|row_9c18a961e5_0b53266a|llama3.1:8b|2a_interaction_with_context|0|friendly|friendly:0|1|interaction|1|280|YES|YES|1|899|runs_replication/run_20250920_104842/logs/trial_f447cd603b_45df1741.json|NO|NO|1|299|runs_replication/run_20250920_104842/logs/trial_22ecb81a22_2c95a6b4.json|YES|YES|1|298|runs_replication/run_20250920_104842/logs/trial_9b3c7f6494_9810f25a.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:30.764849|row_a161dbea61_b53599c3|llama3.1:8b|1b_prompt_without_context|1|friendly|friendly:0|1|prompt|0|280|YES|YES|1|749|runs_replication/run_20250920_104842/logs/trial_68ad884952_c8aa7670.json|NO|NO|1|296|runs_replication/run_20250920_104842/logs/trial_a8c826b4c1_d7796dc9.json|YES|YES|1|292|runs_replication/run_20250920_104842/logs/trial_702eb59251_9750aa2b.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:31.968239|row_52f2f1e965_0522b9c8|llama3.1:8b|2b_interaction_without_context|2|friendly|friendly:0|1|interaction|0|280|YES|YES|1|603|runs_replication/run_20250920_104842/logs/trial_749d22b43a_4c4a30ac.json|NO|NO|1|298|runs_replication/run_20250920_104842/logs/trial_9c429158ce_0ee53f63.json|YES|YES|1|295|runs_replication/run_20250920_104842/logs/trial_d9bf58cba2_d419efa9.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:33.468593|row_146c571b30_7289d464|llama3.1:8b|1a_prompt_with_context|3|friendly|friendly:0|1|prompt|1|280|YES|YES|1|906|runs_replication/run_20250920_104842/logs/trial_c6e86af701_9c9da91f.json|NO|NO|1|294|runs_replication/run_20250920_104842/logs/trial_c316014d43_57bc99a6.json|YES|YES|1|295|runs_replication/run_20250920_104842/logs/trial_3cb78250bf_3fc9b7a2.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:34.671076|row_447ab98d7f_32da0754|llama3.1:8b|1b_prompt_without_context|0|friendly|friendly:1|0|prompt|0|243|YES|YES|1|606|runs_replication/run_20250920_104842/logs/trial_f99f175763_25e9dee4.json|NO|NO|1|295|runs_replication/run_20250920_104842/logs/trial_ee93fd370e_927ef509.json|NO|NO|1|296|runs_replication/run_20250920_104842/logs/trial_a7f32041c3_2ff9c787.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:35.878077|row_12378a061e_37fb34c3|llama3.1:8b|2b_interaction_without_context|1|friendly|friendly:1|0|interaction|0|243|YES|YES|1|607|runs_replication/run_20250920_104842/logs/trial_7de8844cdf_6ca91d03.json|NO|NO|1|295|runs_replication/run_20250920_104842/logs/trial_02dddcc679_5833266c.json|NO|NO|1|299|runs_replication/run_20250920_104842/logs/trial_b48f7b77b6_be660b49.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:37.374528|row_9b78e05fba_2f7b1859|llama3.1:8b|1a_prompt_with_context|2|friendly|friendly:1|0|prompt|1|243|YES|YES|1|897|runs_replication/run_20250920_104842/logs/trial_1c2968652b_aeab87ad.json|NO|NO|1|294|runs_replication/run_20250920_104842/logs/trial_8e21c875ad_55e17faa.json|YES|YES|1|297|runs_replication/run_20250920_104842/logs/trial_7b887cdb68_b076d688.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:38.874086|row_e5bb9656a3_d03c9c7b|llama3.1:8b|2a_interaction_with_context|3|friendly|friendly:1|0|interaction|1|243|YES|YES|1|899|runs_replication/run_20250920_104842/logs/trial_ea5551c914_70c8422a.json|NO|NO|1|299|runs_replication/run_20250920_104842/logs/trial_91d814f031_ba337070.json|NO|NO|1|295|runs_replication/run_20250920_104842/logs/trial_89c687ef65_dfe0180d.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:40.231441|row_6ab439cc30_1e197a01|llama3.1:8b|2a_interaction_with_context|0|friendly|friendly:2|1|interaction|1|312|YES|YES|1|756|runs_replication/run_20250920_104842/logs/trial_7ca1ba06b7_bf41b660.json|NO|NO|1|297|runs_replication/run_20250920_104842/logs/trial_e61fb836dc_e2a33c92.json|YES|YES|1|297|runs_replication/run_20250920_104842/logs/trial_c599c5528f_742d5abc.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:41.586727|row_604690e6b6_8ae6a413|llama3.1:8b|2b_interaction_without_context|1|friendly|friendly:2|1|interaction|0|312|YES|YES|1|756|runs_replication/run_20250920_104842/logs/trial_bfe4d5e08e_2c7ae7b7.json|NO|NO|1|301|runs_replication/run_20250920_104842/logs/trial_675bb4017a_bc29342b.json|YES|YES|1|291|runs_replication/run_20250920_104842/logs/trial_17f7f53787_fb33bdf6.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:43.270949|row_16ef7f5628_392df64e|llama3.1:8b|1a_prompt_with_context|2|friendly|friendly:2|1|prompt|1|312|YES|YES|1|1083|runs_replication/run_20250920_104842/logs/trial_27a88185a3_5fbd9ea2.json|NO|NO|1|298|runs_replication/run_20250920_104842/logs/trial_52c782b270_65ee2977.json|YES|YES|1|296|runs_replication/run_20250920_104842/logs/trial_b5e2e88a33_ef876bc1.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:44.668607|row_d5a3c1d221_5f91125b|llama3.1:8b|1b_prompt_without_context|3|friendly|friendly:2|1|prompt|0|312|YES|YES|1|782|runs_replication/run_20250920_104842/logs/trial_fda2d49695_cd40c4a0.json|NO|NO|1|321|runs_replication/run_20250920_104842/logs/trial_d588e73ea4_55aee661.json|YES|YES|1|291|runs_replication/run_20250920_104842/logs/trial_94843a088f_b66d1904.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:58:46.173855|row_89883e8d04_9f0abc86|llama3.1:8b|2a_interaction_with_context|0|friendly|friendly:3|1|interaction|1|358|YES|YES|1|905|runs_replication/run_20250920_104842/logs/trial_ee9ec4a620_809d0f64.json|NO|NO|1|301|runs_replication/run_20250920_104842/logs/trial_b5393a862b_c87e815f.json|YES|YES|1|294|runs_replication/run_20250920_104842/logs/trial_f6fc3f9a4c_591f9a5f.json|0|1|1|42
